time,halfW01,d0,d1,d2,d3
11.100,0.8556,0,0,0,0
11.134,0.8556,0,0,0,0
11.166,0.8555,0,0,0,0
11.200,0.8554,0,0,0,0
11.234,0.8553,0,0,0,0
11.267,0.8552,0,0,0,0
11.300,0.8551,0,0,0,0
11.333,0.8550,0,0,0,0
11.367,0.8549,0,0,0,0
11.399,0.8548,0,0,0,0
11.433,0.8547,0,0,0,0
11.467,0.8546,0,0,0,0
11.500,0.8545,0,0,0,0
11.534,0.8545,0,0,0,0
11.567,0.8544,0,0,0,0
11.604,0.8543,0,0,0,0
11.634,0.8543,0,0,0,0
11.666,0.8542,0,0,0,0
11.700,0.8541,0,0,0,0
11.734,0.8540,0,0,0,0
11.767,0.8539,0,0,0,0
11.800,0.8539,0,0,0,0
11.833,0.8538,0,0,0,0
11.866,0.8537,0,0,0,0
11.900,0.8536,0,0,0,0
11.934,0.8536,0,0,0,0
11.967,0.8535,0,0,0,0
12.000,0.8535,0,0,0,0
12.034,0.8534,0,0,0,0
12.067,0.8533,0,0,0,0
12.100,0.8533,0,0,0,0
12.134,0.8532,0,0,0,0
12.167,0.8532,0,0,0,0
12.200,0.8531,0,0,0,0
12.234,0.8531,0,0,0,0
12.267,0.8530,0,0,0,0
12.301,0.8529,0,0,0,0
12.333,0.8529,0,0,0,0
12.367,0.8528,0,0,0,0
12.400,0.8528,0,0,0,0
12.433,0.8527,0,0,0,0
12.467,0.8526,0,0,0,0
12.500,0.8526,0,0,0,0
12.533,0.8525,0,0,0,0
12.566,0.8525,0,0,0,0
12.600,0.8524,0,0,0,0
12.633,0.8524,0,0,0,0
12.666,0.8523,0,0,0,0
12.701,0.8523,0,0,0,0
12.733,0.8522,0,0,0,0
12.766,0.8522,0,0,0,0
12.800,0.8521,0,0,0,0
12.834,0.8521,0,0,0,0
12.867,0.8520,0,0,0,0
12.900,0.8520,0,0,0,0
12.934,0.8519,0,0,0,0
12.966,0.8519,0,0,0,0
13.000,0.8518,0,0,0,0
13.033,0.8518,0,0,0,0
13.066,0.8517,0,0,0,0
13.100,0.8517,0,0,0,0
13.134,0.8516,0,0,0,0
13.168,0.8516,0,0,0,0
13.200,0.8515,0,0,0,0
13.234,0.8514,0,0,0,0
13.267,0.8514,0,0,0,0
13.301,0.8513,0,0,0,0
13.333,0.8512,0,0,0,0
13.368,0.8512,0,0,0,0
13.400,0.8511,0,0,0,0
13.433,0.8510,0,0,0,0
13.467,0.8509,0,0,0,0
13.500,0.8509,0,0,0,0
13.534,0.8508,0,0,0,0
13.566,0.8507,0,0,0,0
13.600,0.8506,0,0,0,0
13.633,0.8506,0,0,0,0
13.666,0.8505,0,0,0,0
13.700,0.8504,0,0,0,0
13.734,0.8504,0,0,0,0
13.766,0.8503,0,0,0,0
13.799,0.8502,0,0,0,0
13.834,0.8502,0,0,0,0
13.868,0.8501,0,0,0,0
13.900,0.8501,0,0,0,0
13.934,0.8500,0,0,0,0
13.966,0.8500,0,0,0,0
14.000,0.8499,0,0,0,0
14.034,0.8499,0,0,0,0
14.067,0.8498,0,0,0,0
14.100,0.8498,0,0,0,0
14.133,0.8498,0,0,0,0
14.167,0.8498,0,0,0,0
14.199,0.8500,0,0,0,0
14.233,0.8501,0,0,0,0
14.266,0.8504,0,0,0,0
14.300,0.8510,0,0,0,0
14.333,0.8514,0,0,0,0
14.367,0.8524,0,0,0,0
14.400,0.8536,0,0,0,0
14.434,0.8544,0,0,0,0
14.467,0.8561,0,0,0,0
14.499,0.8580,0,0,0,0
14.533,0.8591,0,0,0,0
14.566,0.8614,0,0,0,0
14.600,0.8639,0,0,0,0
14.634,0.8652,0,0,0,0
14.667,0.8678,0,0,0,0
14.700,0.8705,0,0,0,0
14.733,0.8718,0,0,0,0
14.767,0.8744,0,0,0,0
14.799,0.8768,0,0,0,0
14.833,0.8780,0,0,0,0
14.867,0.8801,0,0,0,0
14.899,0.8820,0,0,0,0
14.933,0.8829,0,0,0,0
14.967,0.8844,0,0,0,0
15.000,0.8857,0,0,0,0
15.034,0.8863,0,0,0,0
15.067,0.8872,0,0,0,0
15.100,0.8880,0,0,0,0
15.133,0.8883,0,0,0,0
15.167,0.8887,0,0,0,0
15.201,0.8890,0,0,0,0
15.233,0.8891,0,0,0,0
15.267,0.8892,0,0,0,0
15.301,0.8892,0,0,0,0
15.333,0.8891,0,0,0,0
15.367,0.8889,0,0,0,0
15.400,0.8886,0,0,0,0
15.433,0.8884,0,0,0,0
15.467,0.8880,0,0,0,0
15.501,0.8874,0,0,0,0
15.534,0.8872,0,0,0,0
15.567,0.8866,0,0,0,0
15.600,0.8859,0,0,0,0
15.634,0.8856,0,0,0,0
15.667,0.8849,0,0,0,0
15.700,0.8841,0,0,0,0
15.733,0.8837,0,0,0,0
15.766,0.8829,0,0,0,0
15.801,0.8822,0,0,0,0
15.833,0.8817,0,0,0,0
15.866,0.8809,0,0,0,0
15.900,0.8801,0,0,0,0
15.933,0.8797,0,0,0,0
15.967,0.8789,0,0,0,0
16.000,0.8781,0,0,0,0
16.033,0.8777,0,0,0,0
16.066,0.8769,0,0,0,0
16.100,0.8761,0,0,0,0
16.134,0.8758,0,0,0,0
16.167,0.8750,0,0,0,0
16.199,0.8743,0,0,0,0
16.233,0.8739,0,0,0,0
16.267,0.8732,0,0,0,0
16.301,0.8726,0,0,0,0
16.333,0.8722,0,0,0,0
16.367,0.8716,0,0,0,0
16.400,0.8710,0,0,0,0
16.434,0.8706,0,0,0,0
16.467,0.8700,0,0,0,0
16.501,0.8695,0,0,0,0
16.533,0.8692,0,0,0,0
16.566,0.8686,0,0,0,0
16.600,0.8681,0,0,0,0
16.633,0.8678,0,0,0,0
16.666,0.8673,0,0,0,0
16.700,0.8668,0,0,0,0
16.733,0.8666,0,0,0,0
16.766,0.8661,0,0,0,0
16.800,0.8657,0,0,0,0
16.833,0.8655,0,0,0,0
16.867,0.8651,0,0,0,0
16.900,0.8647,0,0,0,0
16.933,0.8645,0,0,0,0
16.967,0.8642,0,0,0,0
17.001,0.8639,0,0,0,0
17.033,0.8638,0,0,0,0
17.066,0.8637,0,0,0,0
17.099,0.8636,0,0,0,0
17.133,0.8636,0,0,0,0
17.166,0.8637,0,0,0,0
17.200,0.8640,0,0,0,0
17.234,0.8641,0,0,0,0
17.267,0.8645,0,0,0,0
17.300,0.8650,0,0,0,0
17.333,0.8654,0,0,0,0
17.367,0.8661,0,0,0,0
17.400,0.8670,0,0,0,0
17.433,0.8676,0,0,0,0
17.467,0.8688,0,0,0,0
17.500,0.8702,0,0,0,0
17.534,0.8710,0,0,0,0
17.567,0.8728,0,0,0,0
17.599,0.8748,0,0,0,0
17.634,0.8759,0,0,0,0
17.666,0.8784,0,0,0,0
17.700,0.8810,0,0,0,0
17.733,0.8825,0,0,0,0
17.767,0.8855,0,0,0,0
17.801,0.8886,0,0,0,0
17.833,0.8903,0,0,0,0
17.866,0.8937,0,0,0,0
17.901,0.8971,0,0,0,0
17.933,0.8988,0,0,0,0
17.966,0.9023,0,0,0,0
18.000,0.9058,0,0,0,0
18.034,0.9075,0,0,0,0
18.067,0.9109,0,0,0,0
18.100,0.9141,0,0,0,0
18.133,0.9158,0,0,0,0
18.168,0.9189,0,0,0,0
18.200,0.9219,0,0,0,0
18.234,0.9234,0,0,0,0
18.267,0.9263,0,0,0,0
18.301,0.9291,0,0,0,0
18.333,0.9304,0,0,0,0
18.367,0.9331,0,0,0,0
18.399,0.9356,0,0,0,0
18.433,0.9368,0,0,0,0
18.467,0.9392,0,0,0,0
18.500,0.9415,0,0,0,0
18.534,0.9426,0,0,0,0
18.567,0.9448,0,0,0,0
18.599,0.9468,0,0,0,0
18.634,0.9478,0,0,0,0
18.667,0.9498,0,0,0,0
18.700,0.9517,0,0,0,0
18.733,0.9526,0,0,0,0
18.767,0.9544,0,0,0,0
18.800,0.9561,0,0,0,0
18.833,0.9569,0,0,0,0
18.865,0.9586,0,0,0,0
18.901,0.9601,0,0,0,0
18.933,0.9609,0,0,0,0
18.967,0.9624,0,0,0,0
19.001,0.9639,0,0,0,0
19.033,0.9646,0,0,0,0
19.067,0.9660,0,0,0,0
19.100,0.9674,0,0,0,0
19.134,0.9680,0,0,0,0
19.166,0.9693,0,0,0,0
19.200,0.9705,0,0,0,0
19.234,0.9711,0,0,0,0
19.265,0.9722,0,0,0,0
19.301,0.9732,0,0,0,0
19.333,0.9737,0,0,0,0
19.367,0.9747,0,0,0,0
19.399,0.9756,0,0,0,0
19.433,0.9760,0,0,0,0
19.467,0.9768,0,0,0,0
19.500,0.9776,0,0,0,0
19.534,0.9779,0,0,0,0
19.567,0.9786,0,0,0,0
19.599,0.9792,0,0,0,0
19.634,0.9795,0,0,0,0
19.667,0.9800,0,0,0,0
19.699,0.9804,0,0,0,0
19.733,0.9806,0,0,0,0
19.767,0.9810,0,0,0,0
19.800,0.9813,0,0,0,0
19.834,0.9815,0,0,0,0
19.866,0.9817,0,0,0,0
19.900,0.9819,0,0,0,0
19.934,0.9819,0,0,0,0
19.967,0.9823,0,0,0,0
19.999,0.9840,0,0,0,0
20.033,0.9853,0,0,0,0
20.067,0.9886,0,0,0,0
20.101,0.9927,2,3,3,2
20.134,0.9949,2,3,3,2
20.166,0.9995,2,3,3,2
20.201,1.0000,2,3,3,2
20.233,1.0000,2,3,3,2
20.267,1.0000,2,3,3,2
20.300,1.0000,2,3,3,2
20.334,1.0000,2,3,3,2
20.367,1.0000,2,3,3,2
20.400,1.0000,2,3,3,2
20.434,1.0000,2,3,3,2
20.466,1.0000,2,3,3,2
20.500,1.0000,2,3,3,2
20.533,1.0000,2,3,3,2
20.568,1.0000,2,3,3,2
20.600,1.0000,2,3,3,2
20.634,1.0000,2,3,3,2
20.667,1.0000,2,3,3,2
20.701,1.0000,2,3,3,2
20.733,1.0000,2,3,3,2
20.766,1.0000,2,3,3,2
20.800,1.0000,2,3,3,2
20.834,1.0000,2,3,3,2
20.866,1.0000,2,3,3,2
20.900,1.0000,2,3,3,2
20.933,1.0000,2,3,3,2
20.966,1.0000,2,3,3,2
21.000,1.0000,2,3,3,2
21.034,1.0000,2,3,3,2
21.067,1.0000,2,3,3,2
21.100,1.0000,2,3,3,2
21.134,0.9999,2,3,3,2
21.166,0.9991,2,3,3,2
21.201,0.9983,2,3,3,2
21.234,0.9981,2,3,3,2
21.267,0.9970,2,3,3,2
21.300,0.9962,2,3,3,2
21.333,0.9959,2,3,3,2
21.366,0.9948,2,3,3,2
21.401,0.9936,2,3,3,2
21.434,0.9934,2,3,3,2
21.466,0.9924,2,3,3,2
21.500,0.9910,0,0,0,0
21.534,0.9905,0,0,0,0
21.567,0.9891,0,0,0,0
21.601,0.9874,0,0,0,0
21.634,0.9864,0,0,0,0
21.667,0.9843,0,0,0,0
21.699,0.9820,0,0,0,0
21.733,0.9808,0,0,0,0
21.767,0.9784,0,0,0,0
21.800,0.9760,0,0,0,0
21.833,0.9748,0,0,0,0
21.866,0.9723,0,0,0,0
21.900,0.9699,0,0,0,0
21.933,0.9687,0,0,0,0
21.967,0.9663,0,0,0,0
22.000,0.9639,0,0,0,0
22.035,0.9627,0,0,0,0
22.067,0.9604,0,0,0,0
22.100,0.9581,0,0,0,0
22.133,0.9569,0,0,0,0
22.167,0.9546,0,0,0,0
22.200,0.9523,0,0,0,0
22.233,0.9512,0,0,0,0
22.267,0.9489,0,0,0,0
22.299,0.9466,0,0,0,0
22.333,0.9455,0,0,0,0
22.367,0.9432,0,0,0,0
22.401,0.9409,0,0,0,0
22.433,0.9397,0,0,0,0
22.466,0.9374,0,0,0,0
22.500,0.9351,0,0,0,0
22.534,0.9339,0,0,0,0
22.567,0.9316,0,0,0,0
22.600,0.9292,0,0,0,0
22.633,0.9280,0,0,0,0
22.667,0.9256,0,0,0,0
22.700,0.9233,0,0,0,0
22.734,0.9221,0,0,0,0
22.767,0.9197,0,0,0,0
22.801,0.9173,0,0,0,0
22.833,0.9161,0,0,0,0
22.866,0.9137,0,0,0,0
22.900,0.9113,0,0,0,0
22.933,0.9101,0,0,0,0
22.966,0.9078,0,0,0,0
23.000,0.9054,0,0,0,0
23.033,0.9043,0,0,0,0
23.066,0.9020,0,0,0,0
23.101,0.8997,0,0,0,0
23.133,0.8986,0,0,0,0
23.166,0.8964,0,0,0,0
23.200,0.8942,0,0,0,0
23.234,0.8931,0,0,0,0
23.267,0.8910,0,0,0,0
23.301,0.8889,0,0,0,0
23.333,0.8879,0,0,0,0
23.366,0.8859,0,0,0,0
23.399,0.8839,0,0,0,0
23.433,0.8830,0,0,0,0
23.467,0.8811,0,0,0,0
23.501,0.8792,0,0,0,0
23.533,0.8783,0,0,0,0
23.567,0.8765,0,0,0,0
23.601,0.8748,0,0,0,0
23.634,0.8739,0,0,0,0
23.666,0.8722,0,0,0,0
23.700,0.8706,0,0,0,0
23.734,0.8698,0,0,0,0
23.767,0.8682,0,0,0,0
23.801,0.8666,0,0,0,0
23.833,0.8659,0,0,0,0
23.866,0.8644,0,0,0,0
23.901,0.8629,0,0,0,0
23.933,0.8622,0,0,0,0
23.966,0.8608,0,0,0,0
24.000,0.8594,0,0,0,0
24.034,0.8588,0,0,0,0
24.068,0.8574,0,0,0,0
24.101,0.8561,0,0,0,0
24.133,0.8555,0,0,0,0
24.168,0.8543,0,0,0,0
24.201,0.8530,0,0,0,0
24.233,0.8524,0,0,0,0
24.267,0.8512,0,0,0,0
24.300,0.8501,0,0,0,0
24.333,0.8495,0,0,0,0
24.367,0.8484,0,0,0,0
24.401,0.8472,0,0,0,0
24.434,0.8467,0,0,0,0
24.466,0.8456,0,0,0,0
24.500,0.8446,0,0,0,0
24.534,0.8440,0,0,0,0
24.566,0.8430,0,0,0,0
24.600,0.8420,0,0,0,0
24.634,0.8415,0,0,0,0
24.666,0.8405,0,0,0,0
24.700,0.8396,0,0,0,0
24.733,0.8391,0,0,0,0
24.767,0.8381,0,0,0,0
24.800,0.8372,0,0,0,0
24.834,0.8368,0,0,0,0
24.866,0.8359,0,0,0,0
24.901,0.8350,0,0,0,0
24.933,0.8345,0,0,0,0
24.968,0.8337,0,0,0,0
25.000,0.8328,0,0,0,0
25.033,0.8324,0,0,0,0
25.067,0.8316,0,0,0,0
25.099,0.8308,0,0,0,0
25.133,0.8304,0,0,0,0
25.166,0.8296,0,0,0,0
25.200,0.8288,0,0,0,0
25.234,0.8284,0,0,0,0
25.267,0.8276,0,0,0,0
25.300,0.8269,0,0,0,0
25.334,0.8265,0,0,0,0
25.366,0.8257,0,0,0,0
25.400,0.8250,0,0,0,0
25.434,0.8247,0,0,0,0
25.467,0.8239,0,0,0,0
25.501,0.8232,0,0,0,0
25.533,0.8229,0,0,0,0
25.567,0.8222,0,0,0,0
25.600,0.8215,0,0,0,0
25.634,0.8212,0,0,0,0
25.667,0.8205,0,0,0,0
25.701,0.8199,0,0,0,0
25.733,0.8196,0,0,0,0
